P,urn:nasa:pds:ch1_m3:data:m3g20090203t041059_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090203t053811_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090203t061431_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090203t073612_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090203t080104_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090203t084457_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090203t133031_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090203t135512_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090203t144202_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090203t152831_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090203t160452_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090203t163629_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090203t172632_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090203t175131_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090203t182711_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090203t192432_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090203t200051_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090203t202923_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090204t091031_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090204t094731_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090204t110831_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090204t113332_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090204t113444_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090204t120815_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090204t130632_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090204t134332_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090204t142701_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090204t150432_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090204t152951_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090204t161017_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090204t170231_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090204t173931_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090204t190031_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090204t192552_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090204t233457_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090204t234545_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090204t235053_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090204t235142_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090205t005432_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090205t013151_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090205t020155_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090205t025231_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090205t031811_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090205t060017_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090205t064850_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090205t071411_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090205t074030_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090205t084631_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090205t092400_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090205t094623_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090205t104453_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090205t111013_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090205t113340_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090205t124253_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090205t131953_l0::1.0
P,urn:nasa:pds:ch1_m3:data:m3g20090205t133443_l0::1.0
